年份,学校代码,学校名称,城市,地区类别,学科门类,总分要求,单科满分100,单科满分150,拟招生人数,数据来源
2018,10487,华中科技大学,武汉,新一线城市,工学,275,44.25,65.25,184,模拟数据(基于历史趋势)
2018,10487,华中科技大学,武汉,新一线城市,农学,268,40.0,61.64,30,模拟数据(基于历史趋势)
2018,10487,华中科技大学,武汉,新一线城市,医学,332,46.8,72.36,56,模拟数据(基于历史趋势)
2018,10487,华中科技大学,武汉,新一线城市,军事学,276,44.4,63.480000000000004,71,模拟数据(基于历史趋势)
2018,10487,华中科技大学,武汉,新一线城市,管理学,408,60.0,90.0,59,模拟数据(基于历史趋势)
2018,10487,华中科技大学,武汉,新一线城市,艺术学,389,57.349999999999994,84.47,75,模拟数据(基于历史趋势)
2018,10487,华中科技大学,武汉,新一线城市,交叉学科,353,55.949999999999996,77.19,77,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,哲学,327,48.05,79.21000000000001,11,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,经济学,404,57.599999999999994,87.92,172,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,法学,382,59.3,88.86,57,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,教育学,364,52.6,80.72,27,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,文学,392,58.8,90.0,61,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,历史学,348,53.199999999999996,76.04,53,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,理学,328,51.199999999999996,79.44,24,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,工学,308,46.199999999999996,68.84,76,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,农学,262,40.0,62.260000000000005,44,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,医学,317,48.55,77.91,12,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,军事学,271,40.0,60.0,36,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,管理学,406,60.0,90.0,116,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,艺术学,385,59.75,84.55,75,模拟数据(基于历史趋势)
2018,10533,中南大学,长沙,新一线城市,交叉学科,351,53.65,85.73,48,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,哲学,350,53.5,76.5,40,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,经济学,400,60.0,88.0,138,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,法学,364,54.6,84.72,17,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,教育学,383,59.449999999999996,87.09,52,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,文学,410,60.0,90.0,31,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,历史学,348,53.199999999999996,79.04,13,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,理学,310,48.5,73.3,9,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,工学,278,40.699999999999996,62.940000000000005,116,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,农学,280,40.0,66.4,58,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,医学,339,47.85,78.97,28,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,军事学,264,40.0,60.0,74,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,管理学,389,59.349999999999994,89.47,92,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,艺术学,390,57.5,90.0,35,模拟数据(基于历史趋势)
2018,10532,湖南大学,长沙,新一线城市,交叉学科,362,54.3,87.26,22,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,哲学,323,47.449999999999996,79.29,63,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,经济学,391,56.65,90.0,105,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,法学,364,51.6,82.72,66,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,教育学,362,56.3,86.26,77,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,文学,402,60.0,90.0,44,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,历史学,331,47.65,71.13000000000001,50,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,理学,338,50.699999999999996,81.74000000000001,5,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,工学,284,42.6,70.32000000000001,31,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,农学,275,42.25,65.25,7,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,医学,329,47.35,78.67,50,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,军事学,312,43.8,71.76,71,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,管理学,414,60.0,90.0,109,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,艺术学,405,59.75,90.0,55,模拟数据(基于历史趋势)
2018,10558,中山大学,广州,一线城市,交叉学科,356,51.4,80.88000000000001,80,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,哲学,338,51.699999999999996,73.74000000000001,45,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,经济学,386,58.9,90.0,196,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,法学,376,58.4,90.0,9,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,教育学,363,56.449999999999996,80.49000000000001,43,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,文学,396,58.4,89.08,27,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,历史学,357,52.55,81.11,70,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,理学,327,50.05,77.21000000000001,38,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,工学,278,44.699999999999996,61.940000000000005,143,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,农学,268,43.199999999999996,60.64,21,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,医学,357,51.55,81.11,5,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,军事学,278,40.699999999999996,65.94,61,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,管理学,372,54.8,83.56,178,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,艺术学,383,54.449999999999996,90.0,29,模拟数据(基于历史趋势)
2018,10561,华南理工大学,广州,一线城市,交叉学科,339,53.85,80.97,48,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,哲学,323,46.449999999999996,76.29,58,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,经济学,393,56.949999999999996,85.39,68,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,法学,330,50.5,72.9,65,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,教育学,357,50.55,84.11,66,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,文学,382,56.3,86.86,8,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,历史学,347,52.05,83.81,44,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,理学,328,49.199999999999996,77.44,48,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,工学,270,40.0,65.1,95,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,农学,261,40.0,60.0,55,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,医学,323,46.449999999999996,73.29,19,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,军事学,276,42.4,60.0,65,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,管理学,376,55.4,88.48,110,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,艺术学,382,55.3,87.86,48,模拟数据(基于历史趋势)
2018,10610,四川大学,成都,新一线城市,交叉学科,347,51.05,81.81,80,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,哲学,341,48.15,74.43,53,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,经济学,408,60.0,90.0,85,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,法学,380,58.0,83.4,10,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,教育学,366,56.9,83.18,5,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,文学,379,57.85,88.17,46,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,历史学,334,50.1,80.82000000000001,29,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,理学,342,50.3,74.66,52,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,工学,290,46.5,67.7,82,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,农学,290,45.5,61.7,59,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,医学,343,51.449999999999996,78.89,59,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,军事学,280,40.0,60.400000000000006,48,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,管理学,381,60.0,90.0,111,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,艺术学,397,59.55,87.31,33,模拟数据(基于历史趋势)
2018,10611,重庆大学,重庆,新一线城市,交叉学科,354,50.1,81.42,80,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,哲学,347,49.05,74.81,39,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,经济学,384,54.599999999999994,84.32000000000001,141,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,法学,364,51.6,88.72,36,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,教育学,370,55.5,84.10000000000001,61,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,文学,380,56.0,83.4,47,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,历史学,356,55.4,81.88000000000001,80,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,理学,337,49.55,76.51,13,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,工学,268,40.0,61.64,49,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,农学,269,40.0,62.870000000000005,53,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,医学,325,48.75,76.75,54,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,军事学,289,46.35,64.47,70,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,管理学,391,60.0,90.0,169,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,艺术学,406,59.9,88.38000000000001,40,模拟数据(基于历史趋势)
2018,10614,电子科技大学,成都,新一线城市,交叉学科,366,51.9,84.18,24,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,哲学,321,51.15,69.83,38,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,经济学,407,58.05,90.0,200,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,法学,358,51.699999999999996,84.34,70,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,教育学,358,53.699999999999996,87.34,73,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,文学,381,54.15,82.63000000000001,75,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,历史学,339,49.85,75.97,44,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,理学,335,51.25,81.05,36,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,工学,260,40.0,60.0,181,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,农学,275,40.25,65.25,76,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,医学,342,54.3,76.66,48,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,军事学,276,42.4,60.0,49,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,管理学,389,55.349999999999994,86.47,153,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,艺术学,378,55.699999999999996,84.94,7,模拟数据(基于历史趋势)
2018,10698,西安交通大学,西安,新一线城市,交叉学科,332,47.8,76.36,26,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,哲学,332,51.8,71.36,73,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,经济学,390,57.5,90.0,102,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,法学,353,49.949999999999996,82.19,64,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,教育学,357,56.55,87.11,13,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,文学,384,59.599999999999994,90.0,47,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,历史学,345,53.75,80.35000000000001,31,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,理学,339,53.85,81.97,75,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,工学,269,40.35,63.870000000000005,191,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,农学,274,40.0,67.02000000000001,36,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,医学,341,53.15,82.43,16,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,军事学,286,42.9,69.78,73,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,管理学,406,60.0,90.0,40,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,艺术学,385,60.0,90.0,41,模拟数据(基于历史趋势)
2018,10699,西北工业大学,西安,新一线城市,交叉学科,358,50.699999999999996,87.34,75,模拟数据(基于历史趋势)
2018,10712,西北农林科技大学,杨凌,其他城市,哲学,330,49.5,74.9,33,模拟数据(基于历史趋势)
